,id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references,decimalLongitude,decimalLatitude
92,7969788,NCU,,,PreservedSpecimen,26bcb09b-6eef-4d69-8b97-c25753006585,NCU00142669,151178,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia cordata,115017,(Spach) Dandy,Magnolia,cordata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Stanly,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:26bcb09b-6eef-4d69-8b97-c25753006585,http://sernecportal.org/portal/collections/individual/index.php?occid=7969788,-80.2506748658,35.3120147531
93,7970180,NCU,,,PreservedSpecimen,4f203438-17bc-4774-8675-64464b4c18b9,NCU00163777,75257,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Gaston,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:4f203438-17bc-4774-8675-64464b4c18b9,http://sernecportal.org/portal/collections/individual/index.php?occid=7970180,-81.1801429973,35.2944651826
94,7970183,NCU,,,PreservedSpecimen,0457a808-c144-4409-a323-d05ab3d0564d,NCU00163778,2876,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Gaston,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:0457a808-c144-4409-a323-d05ab3d0564d,http://sernecportal.org/portal/collections/individual/index.php?occid=7970183,-81.1801429973,35.2944651826
95,7970186,NCU,,,PreservedSpecimen,4f5d140e-74ed-4df8-a5bc-4a4469bf2493,NCU00163781,50281,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Gaston,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:4f5d140e-74ed-4df8-a5bc-4a4469bf2493,http://sernecportal.org/portal/collections/individual/index.php?occid=7970186,-81.1801429973,35.2944651826
96,7970187,NCU,,,PreservedSpecimen,12ebeb5e-8c58-4698-a168-155f3d2abd6e,NCU00110385,591414,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Gaston,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:12ebeb5e-8c58-4698-a168-155f3d2abd6e,http://sernecportal.org/portal/collections/individual/index.php?occid=7970187,-81.1801429973,35.2944651826
97,7970189,NCU,,,PreservedSpecimen,62d4f233-d5e9-4b66-8af0-b77b1105ff9d,NCU00163782,151146,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Gaston,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:62d4f233-d5e9-4b66-8af0-b77b1105ff9d,http://sernecportal.org/portal/collections/individual/index.php?occid=7970189,-81.1801429973,35.2944651826
98,7970190,NCU,,,PreservedSpecimen,4ef85104-264d-4811-80a4-f2f2e3ff02f7,NCU00163779,14717,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Gaston,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:4ef85104-264d-4811-80a4-f2f2e3ff02f7,http://sernecportal.org/portal/collections/individual/index.php?occid=7970190,-81.1801429973,35.2944651826
99,7970191,NCU,,,PreservedSpecimen,4a322672-a4af-4fb1-8dfb-639b136e5882,NCU00163780,14717a,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,see NCU00163779,,,,,,,,,,,,,United States,North Carolina,Gaston,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,12/2/15 9:45,,206,urn:uuid:4a322672-a4af-4fb1-8dfb-639b136e5882,http://sernecportal.org/portal/collections/individual/index.php?occid=7970191,-81.1801429973,35.2944651826
100,7970358,NCU,,,PreservedSpecimen,7b3e2351-8cb0-471a-96dd-c4bea16124a3,NCU00163837,150786,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia umbrella,90977,(L.) L.,Magnolia,umbrella,,,"Tobe, John David",1992-11-00,,section: Rhytidospermum Spach; Clemson University (CLEMS),,,,"Ahles, Harry E.","Leisner, R. S.",18942,9/17/56,1956.0,9.0,17.0,261.0,,,"Collected for the ""Flora of the Carolinas""",Upland woods,,,,,,,,sterile,,,,,,,United States,North Carolina,Gaston,,2.5 miles west and 2 miles south of Gastonia,,0.0,,WGS84,3542.0,,"McCormick, Carol Ann",,GeoLocate,,= 2.5 mi W and 2 mi S of Gastonia,,,,,,,,en,wpmarinello,11/30/15 13:43,,206,urn:uuid:7b3e2351-8cb0-471a-96dd-c4bea16124a3,http://sernecportal.org/portal/collections/individual/index.php?occid=7970358,-81.1801429973,35.2944651826
101,7970306,NCU,,,PreservedSpecimen,ee1045a9-ac79-4a3e-90d8-b5e8eb6a04d4,NCU00163816,556689,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,"Tobe, John David",1992-11-00,,,,,,"Freshwater, D. Wilson",,s.n.,4/13/90,1990.0,4.0,13.0,103.0,,,,,,,,,,,,sterile,,,,,,,United States,North Carolina,Carteret,,"Corkey's House Woods, 7 mi west Morehead City on Hwy 24, South side of Camp Morehead white fence",,0.0,,WGS84,500.0,34¡ 43.805' N 76¡ 49.258' W,"Freshwater, D. Wilson",,,,updated coordinates on 2018 annotation,,,,,,,,en,wpmarinello,5/2/18 11:07,,206,urn:uuid:ee1045a9-ac79-4a3e-90d8-b5e8eb6a04d4,http://sernecportal.org/portal/collections/individual/index.php?occid=7970306,-76.6706765886,34.8327127971
102,7972779,NCU,,,PreservedSpecimen,01deeff3-4079-42ee-bd4d-dadc5ed6273d,NCU00164036,321769,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Beaufort,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:01deeff3-4079-42ee-bd4d-dadc5ed6273d,http://sernecportal.org/portal/collections/individual/index.php?occid=7972779,-80.7371522352,32.3872569754
103,7972780,NCU,,,PreservedSpecimen,15f1ac11-4ed0-44d4-927a-d58813154d84,NCU00164037,289835,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Beaufort,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:15f1ac11-4ed0-44d4-927a-d58813154d84,http://sernecportal.org/portal/collections/individual/index.php?occid=7972780,-80.7371522352,32.3872569754
104,7972781,NCU,,,PreservedSpecimen,89f734a3-e4ce-403d-b2ef-451558bcdf47,NCU00164038,177269,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Berkeley,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:89f734a3-e4ce-403d-b2ef-451558bcdf47,http://sernecportal.org/portal/collections/individual/index.php?occid=7972781,-79.950758155,33.1978447094
105,7972782,NCU,,,PreservedSpecimen,e872819a-72a0-4048-8138-04869f215d8f,NCU00164039,259455,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Charleston,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:e872819a-72a0-4048-8138-04869f215d8f,http://sernecportal.org/portal/collections/individual/index.php?occid=7972782,-79.9439199601,32.8410605937
106,7972783,NCU,,,PreservedSpecimen,97c56c43-3791-436d-b900-5d3e96aa46e1,NCU00164040,177272,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Colleton,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:97c56c43-3791-436d-b900-5d3e96aa46e1,http://sernecportal.org/portal/collections/individual/index.php?occid=7972783,-80.6680256606,32.8654745425
107,7972784,NCU,,,PreservedSpecimen,35d7d743-55b8-46df-a7ff-bc7fccb89ffd,NCU00164041,27928,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Colleton,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:35d7d743-55b8-46df-a7ff-bc7fccb89ffd,http://sernecportal.org/portal/collections/individual/index.php?occid=7972784,-80.6680256606,32.8654745425
108,7972785,NCU,,,PreservedSpecimen,331ccf75-de15-446e-8718-0516dc214b8d,NCU00164042,2873,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Colleton,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:331ccf75-de15-446e-8718-0516dc214b8d,http://sernecportal.org/portal/collections/individual/index.php?occid=7972785,-80.6680256606,32.8654745425
109,7972787,NCU,,,PreservedSpecimen,1bc72732-3673-4021-ab12-153672331ab4,NCU00164044,177276,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Dorchester,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:1bc72732-3673-4021-ab12-153672331ab4,http://sernecportal.org/portal/collections/individual/index.php?occid=7972787,-80.4052406427,33.0794734364
110,7972788,NCU,,,PreservedSpecimen,a4852af6-61a6-4ff7-ab7e-7546539f7205,NCU00164045,177275,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Dorchester,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:a4852af6-61a6-4ff7-ab7e-7546539f7205,http://sernecportal.org/portal/collections/individual/index.php?occid=7972788,-80.4052406427,33.0794734364
111,9609729,NCU,,,PreservedSpecimen,749cfa5f-7774-429d-b8da-de5c8b78b4a2,NCU00109702,,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Dorchester,,,,1.0,,,,,,,,,,,,,,,,,en,ariellegarrett,5/27/16 14:22,,206,urn:uuid:749cfa5f-7774-429d-b8da-de5c8b78b4a2,http://sernecportal.org/portal/collections/individual/index.php?occid=9609729,-80.4052406427,33.0794734364
112,9609733,NCU,,,PreservedSpecimen,9cf31f58-6197-440e-b839-4f962e799bf7,NCU00192601,,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Dorchester,,,,1.0,,,,,,,,,,,,,,,,,en,ariellegarrett,5/27/16 14:22,,206,urn:uuid:9cf31f58-6197-440e-b839-4f962e799bf7,http://sernecportal.org/portal/collections/individual/index.php?occid=9609733,-80.4052406427,33.0794734364
113,9609736,NCU,,,PreservedSpecimen,bae20259-615b-4251-ab95-33602668f948,NCU00192602,,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Dorchester,,,,1.0,,,,,,,,,,,,,,,,,en,ariellegarrett,5/27/16 14:22,,206,urn:uuid:bae20259-615b-4251-ab95-33602668f948,http://sernecportal.org/portal/collections/individual/index.php?occid=9609736,-80.4052406427,33.0794734364
114,9609744,NCU,,,PreservedSpecimen,c4a94d52-1397-4c5e-8562-e9498ff7cc9b,NCU00109704,,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Dorchester,,,,1.0,,,,,,,,,,,,,,,,,en,ariellegarrett,5/27/16 14:22,,206,urn:uuid:c4a94d52-1397-4c5e-8562-e9498ff7cc9b,http://sernecportal.org/portal/collections/individual/index.php?occid=9609744,-80.4052406427,33.0794734364
115,9609748,NCU,,,PreservedSpecimen,8a1e2ecb-3194-4ceb-b32a-fc89448a0a60,NCU00193261,,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Dorchester,,,,1.0,,,,,,,,,,,,,,,,,en,ariellegarrett,5/27/16 14:22,,206,urn:uuid:8a1e2ecb-3194-4ceb-b32a-fc89448a0a60,http://sernecportal.org/portal/collections/individual/index.php?occid=9609748,-80.4052406427,33.0794734364
116,9609760,NCU,,,PreservedSpecimen,e1adb336-d4cc-4c2b-b092-24ecf7e58a3f,NCU00192603,,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Dorchester,,,,1.0,,,,,,,,,,,,,,,,,en,ariellegarrett,5/27/16 14:22,,206,urn:uuid:e1adb336-d4cc-4c2b-b092-24ecf7e58a3f,http://sernecportal.org/portal/collections/individual/index.php?occid=9609760,-80.4052406427,33.0794734364
117,7974002,NCU,,,PreservedSpecimen,3b89d041-763e-4fc7-88ce-af52a54f2765,NCU00164059,24287,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia umbrella,90977,(L.) L.,Magnolia,umbrella,,,"Meyer, Frederick G.",1990,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",,,,"Totten, H. R.",,s.n.,9/11/41,1941.0,9.0,11.0,254.0,,,,Woods,,,,,,,,sterile,,,,,,,United States,South Carolina,Dorchester,,near Middleton Garden,,0.0,,WGS84,578.0,,"McCormick, Carol Ann",,GeoLocate,,= Middleton Place; https://en.wikipedia.org/wiki/Middleton_Place,,,,,,,,en,wpmarinello,12/1/15 16:58,,206,urn:uuid:3b89d041-763e-4fc7-88ce-af52a54f2765,http://sernecportal.org/portal/collections/individual/index.php?occid=7974002,-80.4052406427,33.0794734364
118,7972789,NCU,,,PreservedSpecimen,a679f9a3-fed7-49cb-9f4e-27f3b606c377,NCU00164046,378287,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Florence,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:a679f9a3-fed7-49cb-9f4e-27f3b606c377,http://sernecportal.org/portal/collections/individual/index.php?occid=7972789,-79.7028289744,34.0244547541
119,7972790,NCU,,,PreservedSpecimen,d8c33137-f7b5-4d85-bbc6-044485945fa5,NCU00164047,22815,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Georgetown,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:d8c33137-f7b5-4d85-bbc6-044485945fa5,http://sernecportal.org/portal/collections/individual/index.php?occid=7972790,-79.3367281335,33.4408362032
120,7972794,NCU,,,PreservedSpecimen,e868779f-7152-4dab-8e39-96c828ae15f0,NCU00164051,32823,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Horry,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:e868779f-7152-4dab-8e39-96c828ae15f0,http://sernecportal.org/portal/collections/individual/index.php?occid=7972794,-78.9966262234,33.9215361032
121,7972795,NCU,,,PreservedSpecimen,166de1b9-527d-4a64-80b2-03867f3310c3,NCU00164052,23521,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Horry,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:166de1b9-527d-4a64-80b2-03867f3310c3,http://sernecportal.org/portal/collections/individual/index.php?occid=7972795,-78.9966262234,33.9215361032
122,7972796,NCU,,,PreservedSpecimen,7c466119-d0e1-45b4-b983-cee936820ee4,NCU00164053,28861,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Horry,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:7c466119-d0e1-45b4-b983-cee936820ee4,http://sernecportal.org/portal/collections/individual/index.php?occid=7972796,-78.9966262234,33.9215361032
123,7972797,NCU,,,PreservedSpecimen,9992ecfa-8e06-4546-b383-ae3071bd6ff8,NCU00005631,177277,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Jasper,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:9992ecfa-8e06-4546-b383-ae3071bd6ff8,http://sernecportal.org/portal/collections/individual/index.php?occid=7972797,-80.854481417,32.4043961826
124,7972798,NCU,,,PreservedSpecimen,289e4473-bbf7-4a6d-adcb-d1a201474018,NCU00164054,177278,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Orangeburg,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:289e4473-bbf7-4a6d-adcb-d1a201474018,http://sernecportal.org/portal/collections/individual/index.php?occid=7972798,-80.8003349384,33.439005866
125,7972799,NCU,,,PreservedSpecimen,1f46544a-dae7-450d-a8da-4e3cee4b9c0c,NCU00109705,75312,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Richland,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:1f46544a-dae7-450d-a8da-4e3cee4b9c0c,http://sernecportal.org/portal/collections/individual/index.php?occid=7972799,-80.9030609858,34.0218101354
126,7972800,NCU,,,PreservedSpecimen,afef254a-11c2-4bdb-ae42-f70039ab6505,NCU00109706,75311,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Richland,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:afef254a-11c2-4bdb-ae42-f70039ab6505,http://sernecportal.org/portal/collections/individual/index.php?occid=7972800,-80.9030609858,34.0218101354
127,7972801,NCU,,,PreservedSpecimen,8e9474b3-55ff-4914-bb72-5b3c1c909eaa,NCU00109707,12101,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Richland,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:8e9474b3-55ff-4914-bb72-5b3c1c909eaa,http://sernecportal.org/portal/collections/individual/index.php?occid=7972801,-80.9030609858,34.0218101354
128,7972802,NCU,,,PreservedSpecimen,81240677-334e-41ea-baa1-8d6f63d97928,NCU00109708,12097,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Richland,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:81240677-334e-41ea-baa1-8d6f63d97928,http://sernecportal.org/portal/collections/individual/index.php?occid=7972802,-80.9030609858,34.0218101354
129,7976954,NCU,,,PreservedSpecimen,fc7edd58-6bac-45dd-a185-fdea7313fb5c,NCU00164411,352939,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Baldwin,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:16,,206,urn:uuid:fc7edd58-6bac-45dd-a185-fdea7313fb5c,http://sernecportal.org/portal/collections/individual/index.php?occid=7976954,-87.7171324525,30.727828026
130,7978060,NCU,,,PreservedSpecimen,4fba0ac7-abaf-4ed1-bddb-ecf4e1f19adb,NCU00164490,276070,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90974,Bartram,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Baldwin,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:4fba0ac7-abaf-4ed1-bddb-ecf4e1f19adb,http://sernecportal.org/portal/collections/individual/index.php?occid=7978060,-87.7171324525,30.727828026
131,7976956,NCU,,,PreservedSpecimen,29a18ea6-57bb-4d68-8ed3-2c678910fef4,NCU00164412,352850,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Barbour,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:16,,206,urn:uuid:29a18ea6-57bb-4d68-8ed3-2c678910fef4,http://sernecportal.org/portal/collections/individual/index.php?occid=7976956,-85.393233463,31.869591086
132,7976957,NCU,,,PreservedSpecimen,59176d89-5b6d-49e6-be49-0afb76077a21,NCU00164413,352848,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Bullock,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:16,,206,urn:uuid:59176d89-5b6d-49e6-be49-0afb76077a21,http://sernecportal.org/portal/collections/individual/index.php?occid=7976957,-85.7160892256,32.1004870319
133,7976958,NCU,,,PreservedSpecimen,d99dc157-fa84-4124-a327-b22b328503e7,NCU00164414,352851,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Butler,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 14:17,,206,urn:uuid:d99dc157-fa84-4124-a327-b22b328503e7,http://sernecportal.org/portal/collections/individual/index.php?occid=7976958,-86.6802828494,31.7524346765
134,7977092,NCU,,,PreservedSpecimen,f24e8617-4779-45bf-bc53-7bb6bb5501f3,NCU00090163,390187,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Butler,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:f24e8617-4779-45bf-bc53-7bb6bb5501f3,http://sernecportal.org/portal/collections/individual/index.php?occid=7977092,-86.6802828494,31.7524346765
135,7978061,NCU,,,PreservedSpecimen,5dad9117-6964-4671-a01a-0bc12440c072,NCU00164491,369946,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90974,Bartram,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Butler,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:5dad9117-6964-4671-a01a-0bc12440c072,http://sernecportal.org/portal/collections/individual/index.php?occid=7978061,-86.6802828494,31.7524346765
