STATE,COUNTYNAME,Combined,LAT,LON,,stateProvince,STATE_Abbrev,county,Cobmined,Lat,Long,,State,Abbreviation
MO,Ray,MO_Ray,39.35237385,-93.98990652,,,,,,,,,,
MO,Reynolds,MO_Reynolds,37.36234658,-90.96908487,,,,,,,,,,
MO,Ripley,MO_Ripley,36.65282279,-90.86389163,,,,,,,,,,
MO,Saline,MO_Saline,39.13656111,-93.20222377,,,,,,,,,,
MO,Schuyler,MO_Schuyler,40.47024982,-92.5209214,,,,,,,,,,
MO,Scotland,MO_Scotland,40.45260998,-92.14705627,,,,,,,,,,
MO,Scott,MO_Scott,37.05297632,-89.56856645,,,,,,,,,,
MO,Shannon,MO_Shannon,37.15739341,-91.40050384,,,,,,,,,,
MO,Shelby,MO_Shelby,39.79780234,-92.07656771,,,,,,,,,,
MO,St. Charles,MO_St. Charles,38.7818973,-90.67522972,,,,,,,,,,
MO,St. Clair,MO_St. Clair,38.03714862,-93.77599316,,,,,,,,,,
MO,St. Francois,MO_St. Francois,37.81038396,-90.47289984,,,,,,,,,,
MO,St. Louis,MO_St. Louis,38.64069439,-90.44297882,,,,,,,,,,
MO,St. Louis City,MO_St. Louis City,38.63576296,-90.24503614,,,,,,,,,,
MO,Ste. Genevieve,MO_Ste. Genevieve,37.89395557,-90.19519428,,,,,,,,,,
MO,Stoddard,MO_Stoddard,36.85551902,-89.94437733,,,,,,,,,,
MO,Stone,MO_Stone,36.74689324,-93.45594579,,,,,,,,,,
MO,Sullivan,MO_Sullivan,40.21065483,-93.11150276,,,,,,,,,,
MO,Taney,MO_Taney,36.65473167,-93.04099114,,,,,,,,,,
MO,Texas,MO_Texas,37.31731689,-91.96505043,,,,,,,,,,
MO,Vernon,MO_Vernon,37.8506096,-94.34241283,,,,,,,,,,
MO,Warren,MO_Warren,38.7646248,-91.16071017,,,,,,,,,,
MO,Washington,MO_Washington,37.96169413,-90.87743258,,,,,,,,,,
MO,Wayne,MO_Wayne,37.11264407,-90.46142219,,,,,,,,,,
MO,Webster,MO_Webster,37.28091163,-92.87587957,,,,,,,,,,
MO,Worth,MO_Worth,40.47912168,-94.42216352,,,,,,,,,,
MO,Wright,MO_Wright,37.27013148,-92.46870321,,,,,,,,,,
MS,Adams,MS_Adams,31.4831679,-91.35311792,,,,,,,,,,
MS,Alcorn,MS_Alcorn,34.88077214,-88.58025813,,,,,,,,,,
MS,Amite,MS_Amite,31.17442047,-90.80447122,,,,,,,,,,
MS,Attala,MS_Attala,33.0862971,-89.58168015,,,,,,,,,,
MS,Benton,MS_Benton,34.81726996,-89.1884926,,,,,,,,,,
MS,Bolivar,MS_Bolivar,33.79553662,-90.88040782,,,,,,,,,,
MS,Calhoun,MS_Calhoun,33.93644139,-89.336441,,,,,,,,,,
MS,Carroll,MS_Carroll,33.44850911,-89.92016589,,,,,,,,,,
MS,Chickasaw,MS_Chickasaw,33.92081156,-88.94785686,,,,,,,,,,
MS,Choctaw,MS_Choctaw,33.3472993,-89.24837235,,,,,,,,,,
MS,Claiborne,MS_Claiborne,31.97373903,-90.9117598,,,,,,,,,,
MS,Clarke,MS_Clarke,32.04137663,-88.6893975,,,,,,,,,,
MS,Clay,MS_Clay,33.6556828,-88.7815269,,,,,,,,,,
MS,Coahoma,MS_Coahoma,34.22916055,-90.60265224,,,,,,,,,,
MS,Copiah,MS_Copiah,31.86922992,-90.44884796,,,,,,,,,,
MS,Covington,MS_Covington,31.6332209,-89.55262696,,,,,,,,,,
MS,DeSoto,MS_DeSoto,34.87539791,-89.99183658,,,,,,,,,,
MS,Forrest,MS_Forrest,31.18885566,-89.25786254,,,,,,,,,,
MS,Franklin,MS_Franklin,31.47715622,-90.89783146,,,,,,,,,,
MS,George,MS_George,30.86263076,-88.64404919,,,,,,,,,,
MS,Greene,MS_Greene,31.21422907,-88.63915775,,,,,,,,,,
MS,Grenada,MS_Grenada,33.76995022,-89.80203746,,,,,,,,,,
MS,Hancock,MS_Hancock,30.41637505,-89.48872349,,,,,,,,,,
MS,Harrison,MS_Harrison,30.51500982,-89.11854318,,,,,,,,,,
MS,Hinds,MS_Hinds,32.26672306,-90.44273825,,,,,,,,,,
MS,Holmes,MS_Holmes,33.12353132,-90.09214852,,,,,,,,,,
MS,Humphreys,MS_Humphreys,33.12867072,-90.52652485,,,,,,,,,,
MS,Issaquena,MS_Issaquena,32.74140949,-90.98918687,,,,,,,,,,
MS,Itawamba,MS_Itawamba,34.27999844,-88.36130526,,,,,,,,,,
MS,Jackson,MS_Jackson,30.54591851,-88.63622701,,,,,,,,,,
MS,Jasper,MS_Jasper,32.01912017,-89.11884676,,,,,,,,,,
MS,Jefferson,MS_Jefferson,31.73420979,-91.0370907,,,,,,,,,,
MS,Jefferson Davis,MS_Jefferson Davis,31.56964956,-89.8230239,,,,,,,,,,
MS,Jones,MS_Jones,31.62256026,-89.16879289,,,,,,,,,,
MS,Kemper,MS_Kemper,32.75455559,-88.64115236,,,,,,,,,,
MS,Lafayette,MS_Lafayette,34.3567647,-89.48490245,,,,,,,,,,
MS,Lamar,MS_Lamar,31.20590762,-89.5087079,,,,,,,,,,
MS,Lauderdale,MS_Lauderdale,32.40425932,-88.66256213,,,,,,,,,,
MS,Lawrence,MS_Lawrence,31.55021764,-90.10699703,,,,,,,,,,
MS,Leake,MS_Leake,32.75350334,-89.52407172,,,,,,,,,,
MS,Lee,MS_Lee,34.28987346,-88.68039696,,,,,,,,,,
MS,Leflore,MS_Leflore,33.55051096,-90.30104638,,,,,,,,,,
MS,Lincoln,MS_Lincoln,31.53238521,-90.45397783,,,,,,,,,,
MS,Lowndes,MS_Lowndes,33.47291916,-88.44330612,,,,,,,,,,
MS,Madison,MS_Madison,32.63470325,-90.03381974,,,,,,,,,,
MS,Marion,MS_Marion,31.23081875,-89.82244525,,,,,,,,,,
MS,Marshall,MS_Marshall,34.76228911,-89.50309614,,,,,,,,,,
MS,Monroe,MS_Monroe,33.89225479,-88.48044832,,,,,,,,,,
MS,Montgomery,MS_Montgomery,33.49410907,-89.6163876,,,,,,,,,,
MS,Neshoba,MS_Neshoba,32.75351678,-89.11758108,,,,,,,,,,
MS,Newton,MS_Newton,32.40023361,-89.11881288,,,,,,,,,,
MS,Noxubee,MS_Noxubee,33.11012052,-88.56977214,,,,,,,,,,
MS,Oktibbeha,MS_Oktibbeha,33.42495794,-88.87927318,,,,,,,,,,
MS,Panola,MS_Panola,34.36394149,-89.9505492,,,,,,,,,,
MS,Pearl River,MS_Pearl River,30.76860546,-89.58977415,,,,,,,,,,
MS,Perry,MS_Perry,31.17205013,-88.99232955,,,,,,,,,,
MS,Pike,MS_Pike,31.17489049,-90.40416881,,,,,,,,,,
MS,Pontotoc,MS_Pontotoc,34.22544023,-89.03741157,,,,,,,,,,
MS,Prentiss,MS_Prentiss,34.61827586,-88.52011001,,,,,,,,,,
MS,Quitman,MS_Quitman,34.25139697,-90.2891195,,,,,,,,,,
MS,Rankin,MS_Rankin,32.26414475,-89.94573113,,,,,,,,,,
MS,Scott,MS_Scott,32.40636746,-89.53764265,,,,,,,,,,
MS,Sharkey,MS_Sharkey,32.87966175,-90.81324892,,,,,,,,,,
MS,Simpson,MS_Simpson,31.91316794,-89.9195431,,,,,,,,,,
MS,Smith,MS_Smith,32.01768958,-89.50666262,,,,,,,,,,
MS,Stone,MS_Stone,30.79000141,-89.11767733,,,,,,,,,,
MS,Sunflower,MS_Sunflower,33.60225215,-90.58865506,,,,,,,,,,
MS,Tallahatchie,MS_Tallahatchie,33.95045326,-90.1732437,,,,,,,,,,
MS,Tate,MS_Tate,34.65032366,-89.94478083,,,,,,,,,,
MS,Tippah,MS_Tippah,34.76841875,-88.90890085,,,,,,,,,,
MS,Tishomingo,MS_Tishomingo,34.74044002,-88.23931278,,,,,,,,,,
MS,Tunica,MS_Tunica,34.65195626,-90.37547314,,,,,,,,,,
MS,Union,MS_Union,34.49047323,-89.00380337,,,,,,,,,,
MS,Walthall,MS_Walthall,31.14846556,-90.10613531,,,,,,,,,,
MS,Warren,MS_Warren,32.35735098,-90.85213677,,,,,,,,,,
MS,Washington,MS_Washington,33.283638,-90.94744819,,,,,,,,,,
MS,Wayne,MS_Wayne,31.64079619,-88.69578593,,,,,,,,,,
MS,Webster,MS_Webster,33.6130566,-89.28478645,,,,,,,,,,
MS,Wilkinson,MS_Wilkinson,31.16102867,-91.31089902,,,,,,,,,,
MS,Winston,MS_Winston,33.08848578,-89.034424,,,,,,,,,,
MS,Yalobusha,MS_Yalobusha,34.02821515,-89.70760657,,,,,,,,,,
MS,Yazoo,MS_Yazoo,32.78035817,-90.39651312,,,,,,,,,,
MT,Beaverhead,MT_Beaverhead,45.13280416,-112.8987592,,,,,,,,,,
MT,Big Horn,MT_Big Horn,45.42346027,-107.4896907,,,,,,,,,,
MT,Blaine,MT_Blaine,48.43274609,-108.9586411,,,,,,,,,,
MT,Broadwater,MT_Broadwater,46.331936,-111.4954482,,,,,,,,,,
MT,Carbon,MT_Carbon,45.22735456,-109.0283517,,,,,,,,,,
MT,Carter,MT_Carter,45.51677808,-104.5361528,,,,,,,,,,
MT,Cascade,MT_Cascade,47.30803625,-111.3472097,,,,,,,,,,
MT,Chouteau,MT_Chouteau,47.88055927,-110.435173,,,,,,,,,,
MT,Custer,MT_Custer,46.25269842,-105.571774,,,,,,,,,,
MT,Daniels,MT_Daniels,48.78380049,-105.5485328,,,,,,,,,,
MT,Dawson,MT_Dawson,47.26638198,-104.8994398,,,,,,,,,,
MT,Deer Lodge,MT_Deer Lodge,46.06078425,-113.0677498,,,,,,,,,,
MT,Fallon,MT_Fallon,46.33401543,-104.4174069,,,,,,,,,,
MT,Fergus,MT_Fergus,47.26357465,-109.2242891,,,,,,,,,,
MT,Flathead,MT_Flathead,48.29508527,-114.049585,,,,,,,,,,
MT,Gallatin,MT_Gallatin,45.54029801,-111.1702696,,,,,,,,,,
MT,Garfield,MT_Garfield,47.27768839,-106.9928312,,,,,,,,,,
MT,Glacier,MT_Glacier,48.70585197,-112.9949764,,,,,,,,,,
MT,Golden Valley,MT_Golden Valley,46.38124885,-109.1749023,,,,,,,,,,
MT,Granite,MT_Granite,46.40446519,-113.440261,,,,,,,,,,
MT,Hill,MT_Hill,48.62822028,-110.1113285,,,,,,,,,,
MT,Jefferson,MT_Jefferson,46.14853374,-112.0937257,,,,,,,,,,
MT,Judith Basin,MT_Judith Basin,47.04547796,-110.2660861,,,,,,,,,,
MT,Lake,MT_Lake,47.64590369,-114.0892303,,,,,,,,,,
MT,Lewis and Clark,MT_Lewis and Clark,47.12230436,-112.3903111,,,,,,,,,,
MT,Liberty,MT_Liberty,48.56167046,-111.0246161,,,,,,,,,,
MT,Lincoln,MT_Lincoln,48.54249104,-115.4051063,,,,,,,,,,
MT,Madison,MT_Madison,45.30077224,-111.9203061,,,,,,,,,,
MT,McCone,MT_McCone,47.64521469,-105.7953317,,,,,,,,,,
MT,Meagher,MT_Meagher,46.59819533,-110.885618,,,,,,,,,,
MT,Mineral,MT_Mineral,47.14735779,-114.9985125,,,,,,,,,,
MT,Missoula,MT_Missoula,47.03642177,-113.9237589,,,,,,,,,,
MT,Musselshell,MT_Musselshell,46.49655981,-108.397691,,,,,,,,,,
MT,Park,MT_Park,45.4883874,-110.5263064,,,,,,,,,,
MT,Petroleum,MT_Petroleum,47.11752494,-108.2500882,,,,,,,,,,
MT,Phillips,MT_Phillips,48.25907047,-107.9132893,,,,,,,,,,
MT,Pondera,MT_Pondera,48.2283234,-112.2287581,,,,,,,,,,
MT,Powder River,MT_Powder River,45.39501285,-105.6300938,,,,,,,,,,
MT,Powell,MT_Powell,46.85659484,-112.9361835,,,,,,,,,,
MT,Prairie,MT_Prairie,46.86048715,-105.3779413,,,,,,,,,,
MT,Ravalli,MT_Ravalli,46.08170962,-114.1206689,,,,,,,,,,
MT,Richland,MT_Richland,47.78788981,-104.5613577,,,,,,,,,,
MT,Roosevelt,MT_Roosevelt,48.29454412,-105.0165015,,,,,,,,,,
MT,Rosebud,MT_Rosebud,46.2297415,-106.7307965,,,,,,,,,,
MT,Sanders,MT_Sanders,47.67485558,-115.1333324,,,,,,,,,,
MT,Sheridan,MT_Sheridan,48.72117372,-104.5046317,,,,,,,,,,
MT,Silver Bow,MT_Silver Bow,45.90239352,-112.6566856,,,,,,,,,,
MT,Stillwater,MT_Stillwater,45.66943055,-109.3947441,,,,,,,,,,
MT,Sweet Grass,MT_Sweet Grass,45.81374261,-109.9410533,,,,,,,,,,
MT,Teton,MT_Teton,47.8372975,-112.2407756,,,,,,,,,,
MT,Toole,MT_Toole,48.65521,-111.6956716,,,,,,,,,,
MT,Treasure,MT_Treasure,46.21147446,-107.2717231,,,,,,,,,,
MT,Valley,MT_Valley,48.36529972,-106.6675125,,,,,,,,,,
MT,Wheatland,MT_Wheatland,46.4663633,-109.8443592,,,,,,,,,,
MT,Wibaux,MT_Wibaux,46.96529271,-104.2489538,,,,,,,,,,
MT,Yellowstone,MT_Yellowstone,45.93724102,-108.274376,,,,,,,,,,
NC,Alamance,NC_Alamance,36.04402745,-79.39946026,,,,,,,,,,
NC,Alexander,NC_Alexander,35.92109256,-81.17715241,,,,,,,,,,
NC,Alleghany,NC_Alleghany,36.49152833,-81.12858542,,,,,,,,,,
NC,Anson,NC_Anson,34.97383996,-80.10272594,,,,,,,,,,
NC,Ashe,NC_Ashe,36.43461383,-81.50103824,,,,,,,,,,
NC,Avery,NC_Avery,36.07659361,-81.92244412,,,,,,,,,,
NC,Beaufort,NC_Beaufort,35.49474455,-76.86307654,,,,,,,,,,
NC,Bertie,NC_Bertie,36.11969063,-76.7245562,,,,,,,,,,
NC,Bertie,NC_Bertie,36.06622736,-76.97907014,,,,,,,,,,
NC,Bladen,NC_Bladen,34.61430991,-78.56315774,,,,,,,,,,
NC,Brunswick,NC_Brunswick,33.96338911,-78.05986393,,,,,,,,,,
NC,Brunswick,NC_Brunswick,34.07473261,-78.24411267,,,,,,,,,,
NC,Buncombe,NC_Buncombe,35.61119845,-82.53015914,,,,,,,,,,
NC,Burke,NC_Burke,35.74948675,-81.70450324,,,,,,,,,,
NC,Cabarrus,NC_Cabarrus,35.38683517,-80.55185227,,,,,,,,,,
NC,Caldwell,NC_Caldwell,35.95297202,-81.54650138,,,,,,,,,,
NC,Camden,NC_Camden,36.39023251,-76.2101208,,,,,,,,,,
NC,Camden,NC_Camden,36.22384131,-76.02772624,,,,,,,,,,
NC,Carteret,NC_Carteret,34.8327128,-76.67067659,,,,,,,,,,
NC,Caswell,NC_Caswell,36.39337066,-79.33365039,,,,,,,,,,
NC,Catawba,NC_Catawba,35.66263814,-81.21443507,,,,,,,,,,
NC,Chatham,NC_Chatham,35.70275475,-79.25530392,,,,,,,,,,
NC,Cherokee,NC_Cherokee,35.13386956,-84.06347726,,,,,,,,,,
NC,Chowan,NC_Chowan,36.15068648,-76.60803386,,,,,,,,,,
NC,Chowan,NC_Chowan,36.1512787,-76.69142856,,,,,,,,,,
NC,Clay,NC_Clay,35.0572389,-83.75018836,,,,,,,,,,
NC,Cleveland,NC_Cleveland,35.33399731,-81.55539391,,,,,,,,,,
NC,Columbus,NC_Columbus,34.26549262,-78.65497669,,,,,,,,,,
NC,Craven,NC_Craven,35.12621765,-77.09694592,,,,,,,,,,
NC,Cumberland,NC_Cumberland,35.04854049,-78.82732594,,,,,,,,,,
NC,Currituck,NC_Currituck,36.40108725,-76.01409641,,,,,,,,,,
NC,Currituck,NC_Currituck,36.2197187,-75.9184455,,,,,,,,,,
NC,Dare,NC_Dare,35.77146061,-75.80088874,,,,,,,,,,
NC,Davidson,NC_Davidson,35.79316478,-80.21274137,,,,,,,,,,
NC,Davie,NC_Davie,35.92923337,-80.54458757,,,,,,,,,,
NC,Duplin,NC_Duplin,34.93647524,-77.93329218,,,,,,,,,,
NC,Durham,NC_Durham,36.0359323,-78.87642245,,,,,,,,,,
NC,Edgecombe,NC_Edgecombe,35.91291368,-77.59709566,,,,,,,,,,
NC,Forsyth,NC_Forsyth,36.13043576,-80.25625425,,,,,,,,,,
NC,Franklin,NC_Franklin,36.08274486,-78.28566408,,,,,,,,,,
NC,Gaston,NC_Gaston,35.29446518,-81.180143,,,,,,,,,,
NC,Gates,NC_Gates,36.44488743,-76.70109098,,,,,,,,,,
NC,Graham,NC_Graham,35.35016118,-83.833541,,,,,,,,,,
NC,Granville,NC_Granville,36.30399558,-78.65301353,,,,,,,,,,
NC,Greene,NC_Greene,35.48519072,-77.67559909,,,,,,,,,,
NC,Guilford,NC_Guilford,36.07939532,-79.78899842,,,,,,,,,,
NC,Halifax,NC_Halifax,36.25749901,-77.65190387,,,,,,,,,,
NC,Harnett,NC_Harnett,35.36869989,-78.86928141,,,,,,,,,,
NC,Haywood,NC_Haywood,35.5560571,-82.98221766,,,,,,,,,,
NC,Henderson,NC_Henderson,35.33624327,-82.47990421,,,,,,,,,,
NC,Hertford,NC_Hertford,36.35898368,-76.98375459,,,,,,,,,,
NC,Hertford,NC_Hertford,36.31101211,-76.74944771,,,,,,,,,,
NC,Hoke,NC_Hoke,35.01740961,-79.23709519,,,,,,,,,,
NC,Hyde,NC_Hyde,35.53180783,-76.24849083,,,,,,,,,,
NC,Iredell,NC_Iredell,35.80721882,-80.87364479,,,,,,,,,,
NC,Jackson,NC_Jackson,35.28739362,-83.14081612,,,,,,,,,,
NC,Johnston,NC_Johnston,35.51763952,-78.36573069,,,,,,,,,,
NC,Jones,NC_Jones,35.02215079,-77.35553972,,,,,,,,,,
NC,Lee,NC_Lee,35.47502207,-79.17159141,,,,,,,,,,
NC,Lenoir,NC_Lenoir,35.23925845,-77.64159687,,,,,,,,,,
NC,Lincoln,NC_Lincoln,35.48618443,-81.22388615,,,,,,,,,,
NC,Macon,NC_Macon,35.15044854,-83.42211731,,,,,,,,,,
NC,Madison,NC_Madison,35.85805671,-82.70568957,,,,,,,,,,
NC,Martin,NC_Martin,35.84162372,-77.10718134,,,,,,,,,,
NC,McDowell,NC_McDowell,35.68134711,-82.04866696,,,,,,,,,,
NC,Mecklenburg,NC_Mecklenburg,35.24681233,-80.83277811,,,,,,,,,,
NC,Mitchell,NC_Mitchell,36.01330141,-82.16342412,,,,,,,,,,
NC,Montgomery,NC_Montgomery,35.33240458,-79.90543394,,,,,,,,,,
NC,Moore,NC_Moore,35.31069142,-79.48133651,,,,,,,,,,
NC,Nash,NC_Nash,35.96723777,-77.98645268,,,,,,,,,,
NC,New Hanover,NC_New Hanover,34.10463251,-77.89212633,,,,,,,,,,
NC,New Hanover,NC_New Hanover,34.24217251,-77.88462418,,,,,,,,,,
NC,Northampton,NC_Northampton,36.41766634,-77.3967417,,,,,,,,,,
NC,Onslow,NC_Onslow,34.73742112,-77.43415464,,,,,,,,,,
NC,Orange,NC_Orange,36.06144985,-79.12054743,,,,,,,,,,
NC,Pamlico,NC_Pamlico,35.14066636,-76.74876627,,,,,,,,,,
NC,Pasquotank,NC_Pasquotank,36.29741988,-76.28674077,,,,,,,,,,
NC,Pasquotank,NC_Pasquotank,36.20465526,-76.13310323,,,,,,,,,,
NC,Pender,NC_Pender,34.52545547,-77.90702984,,,,,,,,,,
NC,Pender,NC_Pender,34.38605909,-77.61982554,,,,,,,,,,
NC,Perquimans,NC_Perquimans,36.20693024,-76.44190551,,,,,,,,,,
NC,Perquimans,NC_Perquimans,36.14094673,-76.34866643,,,,,,,,,,
NC,Person,NC_Person,36.39011361,-78.97169491,,,,,,,,,,
NC,Pitt,NC_Pitt,35.59353078,-77.37475162,,,,,,,,,,
NC,Polk,NC_Polk,35.27928881,-82.16963528,,,,,,,,,,
NC,Randolph,NC_Randolph,35.7102791,-79.80603396,,,,,,,,,,
NC,Richmond,NC_Richmond,35.00593583,-79.7479669,,,,,,,,,,
NC,Robeson,NC_Robeson,34.64013769,-79.10350863,,,,,,,,,,
NC,Rockingham,NC_Rockingham,36.39609554,-79.77511941,,,,,,,,,,
NC,Rowan,NC_Rowan,35.63964401,-80.52470077,,,,,,,,,,
NC,Rutherford,NC_Rutherford,35.40229545,-81.9201979,,,,,,,,,,
NC,Sampson,NC_Sampson,34.99152689,-78.37122052,,,,,,,,,,
NC,Scotland,NC_Scotland,34.84108765,-79.48049178,,,,,,,,,,
NC,Stanly,NC_Stanly,35.31201475,-80.25067487,,,,,,,,,,
NC,Stokes,NC_Stokes,36.40184965,-80.23951224,,,,,,,,,,
NC,Surry,NC_Surry,36.41481984,-80.68816558,,,,,,,,,,
NC,Swain,NC_Swain,35.48673924,-83.49274888,,,,,,,,,,
NC,Transylvania,NC_Transylvania,35.20215634,-82.79830342,,,,,,,,,,
NC,Tyrrell,NC_Tyrrell,35.81613942,-76.21181713,,,,,,,,,,
NC,Union,NC_Union,34.98838926,-80.53073141,,,,,,,,,,
NC,Vance,NC_Vance,36.36478575,-78.40832824,,,,,,,,,,
NC,Wake,NC_Wake,35.79008959,-78.65037452,,,,,,,,,,
NC,Warren,NC_Warren,36.39657153,-78.10687649,,,,,,,,,,
NC,Washington,NC_Washington,35.82206896,-76.57666651,,,,,,,,,,
NC,Watauga,NC_Watauga,36.23128455,-81.69691496,,,,,,,,,,
NC,Wayne,NC_Wayne,35.3638361,-78.00403854,,,,,,,,,,
NC,Wilkes,NC_Wilkes,36.20653459,-81.16384798,,,,,,,,,,
NC,Wilson,NC_Wilson,35.70483896,-77.91846965,,,,,,,,,,
NC,Yadkin,NC_Yadkin,36.16052881,-80.66534677,,,,,,,,,,
NC,Yancey,NC_Yancey,35.89888749,-82.30756844,,,,,,,,,,
ND,Adams,ND_Adams,46.09686969,-102.5284936,,,,,,,,,,
ND,Barnes,ND_Barnes,46.9361216,-98.07159856,,,,,,,,,,
ND,Benson,ND_Benson,48.06941707,-99.36595704,,,,,,,,,,
ND,Billings,ND_Billings,47.02345255,-103.3764423,,,,,,,,,,
ND,Bottineau,ND_Bottineau,48.79211403,-100.8335249,,,,,,,,,,
ND,Bowman,ND_Bowman,46.11261022,-103.5206916,,,,,,,,,,
ND,Burke,ND_Burke,48.79093876,-102.5182661,,,,,,,,,,
ND,Burleigh,ND_Burleigh,46.97735576,-100.4687862,,,,,,,,,,
ND,Cass,ND_Cass,46.93298914,-97.24805725,,,,,,,,,,
ND,Cavalier,ND_Cavalier,48.77216503,-98.46499413,,,,,,,,,,
ND,Dickey,ND_Dickey,46.11016762,-98.50455428,,,,,,,,,,
ND,Divide,ND_Divide,48.81487078,-103.4872997,,,,,,,,,,
ND,Dunn,ND_Dunn,47.35675473,-102.6182471,,,,,,,,,,
ND,Eddy,ND_Eddy,47.71755242,-98.90155845,,,,,,,,,,
ND,Emmons,ND_Emmons,46.28505838,-100.2388333,,,,,,,,,,
ND,Foster,ND_Foster,47.45708282,-98.88308949,,,,,,,,,,
ND,Golden Valley,ND_Golden Valley,46.94023875,-103.8466965,,,,,,,,,,
ND,Grand Forks,ND_Grand Forks,47.92192161,-97.45700176,,,,,,,,,,
ND,Grant,ND_Grant,46.35831336,-101.6396708,,,,,,,,,,
ND,Griggs,ND_Griggs,47.45722424,-98.23709296,,,,,,,,,,
ND,Hettinger,ND_Hettinger,46.43255205,-102.4603604,,,,,,,,,,
ND,Kidder,ND_Kidder,46.98017034,-99.78011428,,,,,,,,,,
ND,LaMoure,ND_LaMoure,46.4568925,-98.53546661,,,,,,,,,,
ND,Logan,ND_Logan,46.45736796,-99.47750965,,,,,,,,,,
ND,McHenry,ND_McHenry,48.23460102,-100.6362847,,,,,,,,,,
ND,McIntosh,ND_McIntosh,46.11187158,-99.44120859,,,,,,,,,,
ND,McKenzie,ND_McKenzie,47.74016696,-103.3952836,,,,,,,,,,
ND,McLean,ND_McLean,47.60699302,-101.3218446,,,,,,,,,,
ND,Mercer,ND_Mercer,47.30923238,-101.8314847,,,,,,,,,,
ND,Morton,ND_Morton,46.71605313,-101.2810829,,,,,,,,,,
ND,Mountrail,ND_Mountrail,48.20125208,-102.355639,,,,,,,,,,
ND,Nelson,ND_Nelson,47.92162035,-98.19213483,,,,,,,,,,
ND,Oliver,ND_Oliver,47.11528531,-101.3403423,,,,,,,,,,
ND,Pembina,ND_Pembina,48.76720374,-97.55172408,,,,,,,,,,
ND,Pierce,ND_Pierce,48.24963141,-99.9718247,,,,,,,,,,
ND,Ramsey,ND_Ramsey,48.26895091,-98.72014414,,,,,,,,,,
ND,Ransom,ND_Ransom,46.45613831,-97.65746144,,,,,,,,,,
ND,Renville,ND_Renville,48.71918617,-101.6580792,,,,,,,,,,
ND,Richland,ND_Richland,46.26456499,-96.94829535,,,,,,,,,,
ND,Rolette,ND_Rolette,48.77242011,-99.84106305,,,,,,,,,,
ND,Sargent,ND_Sargent,46.10779688,-97.63058606,,,,,,,,,,
ND,Sheridan,ND_Sheridan,47.57539584,-100.3456485,,,,,,,,,,
ND,Sioux,ND_Sioux,46.11264248,-101.0404665,,,,,,,,,,
ND,Slope,ND_Slope,46.447232,-103.4598661,,,,,,,,,,
ND,Stark,ND_Stark,46.81070331,-102.6550086,,,,,,,,,,
ND,Steele,ND_Steele,47.45615471,-97.72475294,,,,,,,,,,
ND,Stutsman,ND_Stutsman,46.9792322,-98.95882471,,,,,,,,,,
ND,Towner,ND_Towner,48.68555362,-99.24587264,,,,,,,,,,
ND,Traill,ND_Traill,47.45419978,-97.1615297,,,,,,,,,,
ND,Walsh,ND_Walsh,48.36944156,-97.72143309,,,,,,,,,,
ND,Ward,ND_Ward,48.22180737,-101.5418483,,,,,,,,,,
ND,Wells,ND_Wells,47.58761048,-99.66101426,,,,,,,,,,
ND,Williams,ND_Williams,48.34367652,-103.4801991,,,,,,,,,,
NE,Adams,NE_Adams,40.52445491,-98.50123264,,,,,,,,,,
NE,Antelope,NE_Antelope,42.17694556,-98.06669892,,,,,,,,,,
NE,Arthur,NE_Arthur,41.56889887,-101.6959089,,,,,,,,,,
NE,Banner,NE_Banner,41.5459975,-103.7104238,,,,,,,,,,
NE,Blaine,NE_Blaine,41.91276608,-99.97688947,,,,,,,,,,
NE,Boone,NE_Boone,41.70681087,-98.06728522,,,,,,,,,,
NE,Box Butte,NE_Box Butte,42.21977523,-103.085711,,,,,,,,,,
NE,Boyd,NE_Boyd,42.89970115,-98.76646326,,,,,,,,,,
NE,Brown,NE_Brown,42.43000395,-99.92951482,,,,,,,,,,
NE,Buffalo,NE_Buffalo,40.85514114,-99.07497712,,,,,,,,,,
NE,Burt,NE_Burt,41.85153271,-96.32867026,,,,,,,,,,
NE,Butler,NE_Butler,41.22416521,-97.13057514,,,,,,,,,,
NE,Cass,NE_Cass,40.90978979,-96.14082542,,,,,,,,,,
NE,Cedar,NE_Cedar,42.59925071,-97.25233024,,,,,,,,,,
NE,Chase,NE_Chase,40.52416821,-101.6979189,,,,,,,,,,
NE,Cherry,NE_Cherry,42.54493225,-101.1185753,,,,,,,,,,
NE,Cheyenne,NE_Cheyenne,41.21977456,-102.994973,,,,,,,,,,
NE,Clay,NE_Clay,40.52444117,-98.05121446,,,,,,,,,,
NE,Colfax,NE_Colfax,41.57311297,-97.08666585,,,,,,,,,,
NE,Cuming,NE_Cuming,41.91636018,-96.7873651,,,,,,,,,,
NE,Custer,NE_Custer,41.39425079,-99.7261437,,,,,,,,,,
NE,Dakota,NE_Dakota,42.39106281,-96.56459596,,,,,,,,,,
NE,Dawes,NE_Dawes,42.71974436,-103.1354478,,,,,,,,,,
NE,Dawson,NE_Dawson,40.869932,-99.81954599,,,,,,,,,,
NE,Deuel,NE_Deuel,41.11156647,-102.3338891,,,,,,,,,,
NE,Dixon,NE_Dixon,42.49322925,-96.86773724,,,,,,,,,,
NE,Dodge,NE_Dodge,41.57766349,-96.65417977,,,,,,,,,,
NE,Douglas,NE_Douglas,41.29534733,-96.15437943,,,,,,,,,,
