id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
705814,ASU,Plants,,PreservedSpecimen,5ff57c62-9514-4dea-b94c-61b345ffa7b5,,74304,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"Mahinda Martinez, 1993",,,,,,,"Elinor Lehto","Pinkava, Keil",14693,1968-10-12,1968,10,12,286,,,,"Along dry wash; oak-grassland",,,,,,,"Oak, grassland",flowers,,0,,,,,USA,Arizona,"Santa Cruz County",,"SE of Patagonia on road to Parker Canyon Lake; 0.3 miles past Harshaw junction",,0,,31.468,-110.708,,,,,,"GEOLocate_032105; Low precision","not reviewed",,1463,,,,,4800ft,,,Roisan,"2018-03-08 11:18:16",74141,1,urn:uuid:5ff57c62-9514-4dea-b94c-61b345ffa7b5,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=705814
769669,ASU,Plants,,PreservedSpecimen,3cb2726a-55f0-4efa-9ccf-6998c71c8a46,,261028,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"D. Shorrock",,56,2004-08-10,2004,8,10,223,,,,"Cottonwood riparian woodland",,,,,,,"Populus fremontii, Bromus diandrus, Baccharis salicifolia, Heterotheca villosa",,,0,,,,,USA,Utah,"Washington County",,"across river from Weeping Rock parking lot in Zion National Park main canyon",,0,,37.2712,-112.941,,,"DMS: 37d  16m 16.39s N; 112d 56m 27.21s W",,,,,,1219,1372,,,,4000-4500ft,,,donna,"2018-03-08 11:18:16",156512,1,urn:uuid:3cb2726a-55f0-4efa-9ccf-6998c71c8a46,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=769669
777316,ASU,Plants,,PreservedSpecimen,5930c13b-9034-495f-a313-db46f41aca02,,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,ASU-BES08,,E-15,2008-03-22,2008,3,22,82,,,E-5,"Upland Sonoran Desert",,,,,,,"Juniperus coahuilensis, Acacia greggii, Quercus turbinella, Rhus ovata, Bouteluoa curtipendula",,,0,,,,,USA,Arizona,"Maricopa  county",,"Seven Springs area, Humboldt mountain near water tank.",,0,,33.9943,-111.804,,,,,,,,,1378,,,,,4522ft,,,Les,"2018-03-08 11:18:16",165519,1,urn:uuid:5930c13b-9034-495f-a313-db46f41aca02,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=777316
783415,ASU,Plants,,PreservedSpecimen,1d05557f-9e0e-4a46-bae2-62a10976638e,,275901,Plantae,Magnoliophyta,,Fabales,Fabaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"Neil A. Harriman        November   1985",,,,,,,"Wendy Hodgson",,3261,1984-09-02,1984,9,2,246,,,"T40N R12W Section 32","Disturbed, rocky area, some limestone",,,,,,,"Juniperus, Quercus turbinella.",,,0,,,,,USA,Arizona,Mohave,,"3.8 miles west of Wolf Hole Mountain -Wolf Hole Junction, along BLM Road 59",,0,,,,,,,,,,,,,,,,,,,,Tung,"2018-03-08 11:18:16",173526,1,urn:uuid:1d05557f-9e0e-4a46-bae2-62a10976638e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=783415
1124053,ASU,Plants,,PreservedSpecimen,aac8449e-2c49-4836-9e78-62442c020e02,ASU0020321,275901,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"Neil A. Harriman",,,,,,,"Wendy Hodgson",,3261,1984-09-02,1984,9,2,246,,,,"Disturbed, rocky area, some limestone, with Juniperus, Quercus turbinella.",,"Physalis fendleri Gray",,,,"Physalis fendleri Gray","Juniperus, Quercus turbinella.",,,0,,,,,USA,Arizona,"Mohave County",,"Mohave County; 3.8 miles west of Wolf Hole Mountain -Wolf Hole Junction, along BLM Road 59, T40N R12W Section 32, Arizona Strip.",,0,,,,,,,,,,,,,,,,,,,,"Kim 2010_06_09","2018-03-08 11:13:18",193090,1,urn:uuid:aac8449e-2c49-4836-9e78-62442c020e02,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124053
1956190,ASU,Plants,,PreservedSpecimen,4b3e563a-2ed5-47fe-bb92-19e58b98db23,,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"L. R. Landrum","Sonoran Desert Field Botany Class",11490,2011-04-22,2011,4,22,112,,,,"Rocky stream bed",,"Herb; flowers yellow",,,,"Herb; flowers yellow","Rhus ovata, Quercus turbinella, Marah gilensis, Simmondsia chinensis",,,0,,,,,USA,Arizona,Pinal,,"Superstition Mountains, Peralta trail head, within 1/4 mile of parking lot",,0,,33.4,-111.34,,,,,,,,,,,,,,,,,,"2018-03-08 11:18:16",279555,1,urn:uuid:4b3e563a-2ed5-47fe-bb92-19e58b98db23,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=1956190
3025523,ASU,Plants,,PreservedSpecimen,d8dc5554-9428-4e1e-b402-4a1c454148d9,ASU0050903,202737,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"Jon P. Rebman","Jose Delgadillo",2240,1994-02-26,1994,2,26,57,,,,"Area with rocky arroyos and hills.",,"Yellow flowers.",,,,,"Olneya, Hymenoclea, Cercidium, Encelia farinosa, and Atriplex.",,,,,,,,Mexico,"Baja California",,,"Campo Sonora along MEX Rte 5 between Mexicali and San Felip, just west of Rio Hardy.",,,,32.15,-115.3,,,"32d 09m N, 115d 18m W",,,,,,,,,,,,,,"Amanda 2012_01_17","2018-03-08 11:13:18",,1,urn:uuid:d8dc5554-9428-4e1e-b402-4a1c454148d9,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025523
3197530,ASU,Plants,,PreservedSpecimen,7b8aaf30-e848-4c52-ba3c-15fcb4d88288,,286137,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"L. R. Landrum","D. Lafferty",11590,2011-07-23,2011,7,23,204,,,,Chaparral,,"Perenial herb along road near drainage ditch; hairs forked",,,,,"Quercus turbinella, Quercus emoryi, Ceanothus greggii",fruits,,0,,,,,USA,Arizona,Maricopa,,"Road to Four Peaks from Hwy 87 ca. 1.5 miles from ridge top and fork in road.",,0,,33.706217,-111.351117,,,"33° 42.373' N 111° 21.067' W",,,,,,1460,,,,,4800ft,,,Landrum,"2018-03-08 11:09:23",,1,urn:uuid:7b8aaf30-e848-4c52-ba3c-15fcb4d88288,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3197530
3237426,ASU,Plants,,PreservedSpecimen,3d0d82c0-6608-45ab-ab9c-5eab9bd99811,,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"L. R. Landrum","E. Makings and Grass Class",11853,2012-10-15,2012,10,15,289,,,,"Chaparral to Pinyon-Juniper",Rocky,"Perennial herb; fruits green",,,,,"Quercus turbinella, Quercus emoryi, Ceanothus greggii, Agave chrysantha, Rhus aromatica, Juniperus arizonica, Pinus edulis, Quercus grisea",,,0,,,,,USA,Arizona,Maricopa,,"Road to Mt. Ord, ca. 1.5 mi from Highway 87",,0,,33.92391,-111.42266,,100,,,,,,,,,,,,1670,,,Landrum,"2018-03-02 19:08:38",,1,urn:uuid:3d0d82c0-6608-45ab-ab9c-5eab9bd99811,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3237426
3276404,ASU,Plants,,PreservedSpecimen,74288117-b70c-4822-8314-98654cc4352b,ASU0056567,282174,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Steve Jones",,1515,2011-05-11,2011,5,11,131,,,,,,"Uncommon perennial to 25 cm tall, flower yellow with brown center. Calyx inflated. Sticky herbage. Signs of browsing by wildlife. Large taproot.",,,,"Uncommon perennial to 25 cm tall, flower yellow with brown center. Calyx inflated. Sticky herbage. Signs of browsing by wildlife. Large taproot.","Eriogonum wrightii, Chamaesyce polycarpa, Bromus rubens, Aristida purpurea purpurea, Stephanomeria pauciflora, Acacia greggii, Eriogonum fasciculatum polifolium, Bahiopsis parishii, Ericameria laricifolia, Cylindropuntia acanthocarpa, Parkinsonia microphylla, Lotus rigidus, Yucca elata.","flowers & fruit",,0,,,,,USA,Arizona,Maricopa,,"McDowell Sonoran Preserve, power line road at tower HV13, east of Alma School Trail. Area cleared by vegetation removal crew several years ago.",,0,,33.76677,-111.84086,WGS84,,,,,,,,829,,,,,,,,"Steve Jones","2018-03-08 11:13:18",,1,urn:uuid:74288117-b70c-4822-8314-98654cc4352b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276404
3276690,ASU,Plants,,PreservedSpecimen,c2f00326-2efa-4d8c-8969-ba672e3e65d5,ASU0068979,83991,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Elinor Lehto",,L19725,1976-03-31,1976,3,31,91,,,,"Along intermittent stream",,,,,,,,,,0,,,,,USA,Arizona,,,"Lake Pleasant Regional Park, Cottonwood Creek",,0,,33.8776,-112.277,,,,,,"est. from locality data",,,477,,,,,,,,Landrum,"2018-03-08 11:13:18",,1,urn:uuid:c2f00326-2efa-4d8c-8969-ba672e3e65d5,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276690
3276691,ASU,Plants,,PreservedSpecimen,6f9cc9ae-cac6-432a-aceb-72057a718154,ASU0068980,84429,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Elinor Lehto","T. Reeves",L20153,1976-05-31,1976,5,31,152,,,,Chaparral.,,"1-3 stems/plant.",,,,,,,,,,,,,USA,Arizona,"Yavapai County",,"6 mi NE Seven Springs at Rincon Ranch.",,0,,,,,,,,,,,,,,,,,,,,karrivas,"2018-03-08 11:13:18",,1,urn:uuid:6f9cc9ae-cac6-432a-aceb-72057a718154,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276691
3276692,ASU,Plants,,PreservedSpecimen,7ca6bdd3-a566-4cb4-92b7-39459cf22904,ASU0068981,163365,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",,,,,,,"Elinor Lehto","Keil, Pinkava",8209,1967-05-08,1967,5,8,128,,,,"Dry hillside, Mimosa-Quercus community",,,,,,,"Mimosa, Quercus",,,0,,,,,USA,Arizona,"Yavapai County",,"1.1 miles east of Skull Valley (road to Copper Basin)",,0,,34.5053,-112.665,,,,,,"GEOLocate_032105; High precision","not reviewed",,,,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:7ca6bdd3-a566-4cb4-92b7-39459cf22904,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276692
3276694,ASU,Plants,,PreservedSpecimen,c3963cf3-a2f8-4ccd-9c6a-c431d704c410,ASU0068983,163403,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Elinor Lehto","Pinkava, Moore",6002,1966-04-26,1966,4,26,116,,,,Chaparral-grassland.,,,,,,,,fruit,,0,,,,,USA,Arizona,Yavapai,,"0.5 miles south of Junction 71-89.",,0,,34.16,-112.84,,100,,,,"est. from locality data",,,920,920,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:c3963cf3-a2f8-4ccd-9c6a-c431d704c410,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276694
3276695,ASU,Plants,,PreservedSpecimen,5754e74f-9c94-42c0-9100-2b6a83b24095,ASU0068984,125350,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,Butterwick,Hillyard,6832,1980-06-12,1980,6,12,164,,,,"Clay soils; desert grassland",,Uncommon,,,,Uncommon,"Gutierrezia, Sitanion hystrix, Bromus tectorum, Hilaria mutica, Hordeum pusillum, Opuntia phaecantha",,,0,,,,,USA,Arizona,"Yavapai County",,"Peeples Valley 7.5' Quad.; mesa west of Highway 89; between Kirland Junction and Peeples Valley",,0,,34.325,-112.78,,700,"TRS: T11N R4W S5",,,"TRS data - 16 Nov 05",,,1372,,,,,4500ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:5754e74f-9c94-42c0-9100-2b6a83b24095,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276695
3276696,ASU,Plants,,PreservedSpecimen,b1844b98-9761-4642-b0a8-c22efb5275c0,ASU0068985,116804,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",,,,,,,Butterwick,Hillyard,6291,1980-05-03,1980,5,3,124,,,,"Granite gneiss; rock crevices in riparian",,Uncommon,,,,Uncommon,"Salix gooddingii, Populus fremontii, Hymenoclea monogyra, Baccharis salicifolia",flowers,,0,,,,,USA,Arizona,"Yavapai County",,"Malpais Mesa southwest 7.5' Quad.; Santa Maria River; west of Highway 93",,0,,34.3683,-113.181,,700,"TRS: T12N R9W S22",,,"TRS data - 16 Nov 05",,,549,,,,,1800ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:b1844b98-9761-4642-b0a8-c22efb5275c0,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276696
3276697,ASU,Plants,,PreservedSpecimen,875b0714-11c1-48a5-97e0-056a8207c696,ASU0068986,194405,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Marc A. Baker",,10017,1992-08-21,1992,8,21,234,,,,"Granitic sandy bench above creek bed",,"Erect herb with dark green leaves; flowers rotate, nodding, pale green-yellow with darker center",,,,"Erect herb with dark green leaves; flowers rotate, nodding, pale green-yellow with darker center","Aristida barbata, Bouteloua gracilis, Calliandra humilis, Cyperus fendlerianus...",flowers,,0,,,,,USA,Arizona,"Yavapai County",,"Apache Creek Wilderness Area",,0,,34.8949,-112.877,,,"UTM: 12 328500 3862990; TRS: T18N R6W S34",,,"lat/long generated from utm data field data-9Aug05",,,1625,,,,,5330ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:875b0714-11c1-48a5-97e0-056a8207c696,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276697
3276698,ASU,Plants,,PreservedSpecimen,ef7c45ad-e6c3-4c4d-af8e-a4ddfd94802f,ASU0068987,126135,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",,,,,,,Butterwick,Hillyard,6633,1980-05-30,1980,5,30,151,,,,"Quartenary sand and gravel; Sonoran Desertscrub",,Uncommon,,,,Uncommon,"Larrea tridentata, Gutierrezia, Opuntia phaeacantha, O. chlorotica",flowers,,0,,,,,USA,Arizona,"Yavapai County",,"Date 7.5' Quad.; ca. 2 miles west of Date",,0,,34.3097,-112.94,,700,"TRS: T11N R7W S12",,,"TRS data - 16 Nov 05",,,1055,,,,,3460ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:ef7c45ad-e6c3-4c4d-af8e-a4ddfd94802f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276698
3276699,ASU,Plants,,PreservedSpecimen,e2ac1b5b-a40e-4a88-a1d1-d8129497fc3b,ASU0068988,163383,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",2012,,,,,,"Elinor Lehto","Keil, Pinkava",8077,1967-05-08,1967,5,8,128,,,,"Rocky hillside and Big Bug Creek",,,,,,,,flowers,,0,,,,,USA,Arizona,"Yavapai County",,"4 miles north of junction of Black Canyon Freeway and AZ Route 69",,0,,34.3637,-112.176,,,,,,"est. from locality text",,,,,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:e2ac1b5b-a40e-4a88-a1d1-d8129497fc3b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276699
3276700,ASU,Plants,,PreservedSpecimen,1e9e3215-6f62-4f3b-b9b3-b8c8a4ac7a5e,ASU0068989,194418,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",,,,,,,"Marc A. Baker","Theresa Wright",10002,1992-08-16,1992,8,16,229,,,,"Canyon bottom",,"Dark green herb with green-yellow pendent flowers without much of a color change toward center; several plants locally",,,,"Dark green herb with green-yellow pendent flowers without much of a color change toward center; several plants locally","Aristida purpurea, Arctostaphylos pungens, Artemisia ludoviciana, Agave parryi...","flowers & fruit",,0,,,,,USA,Arizona,"Yavapai County",,"Sycamore Canyon Wilderness Area; 2.5k northeast of Railroad Draw",,0,,34.9461,-112.088,,,"UTM: 12 400640 3867600; TRS: T18N R3E S18",,,"lat/long generated from utm data field data-9Aug05",,,1530,,,,,5020ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:1e9e3215-6f62-4f3b-b9b3-b8c8a4ac7a5e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276700
